obs_id,usr_id,date,latitude,longitude,taxon,img_cnt,img_id,file_name,img_url,width,height,license,annotations,tags,download_time 
67982800,751958,2020-07-29,48.381649697,-79.0088465106,Boyeria grafiana,6,109974940,679828007.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/109974940/large.jpeg,2048,1365,cc-by-nc,"Life Stage:Adult,Alive or Dead:Alive",,2022Jan19-10:29:11
67981122,751958,2020-07-18,48.3813766208,-79.0089549909,Boyeria grafiana,1,109972662,67981122641.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/109972662/large.jpeg,1365,2048,cc-by-nc,"Life Stage:Adult,Alive or Dead:Alive",,2022Jan19-10:29:11
67978982,751958,2020-07-14,48.381649697,-79.0088465106,Boyeria grafiana,8,109969309,67978982266.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/109969309/large.jpeg,2048,1365,cc-by-nc,"Life Stage:Adult,Alive or Dead:Alive",,2022Jan19-10:29:11
67668103,3896712,2017-08-25,35.3150798952,23.9275137866,Boyeria cretensis,1,109385681,67668103169.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/109385681/large.jpeg,800,619,cc-by-nc,,,2022Jan19-10:29:11
67467355,3926219,2020-09-14,39.4138642368,8.6083386698,Boyeria irene,1,109009847,67467355302.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/109009847/large.jpg,2048,1365,cc-by-nc,,,2022Jan19-10:29:11
67461655,3926219,2020-07-14,44.9401426757,3.2316438363,Boyeria irene,1,108999547,67461655740.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/108999547/large.jpg,2048,1365,cc-by-nc,,Boyeria irene,2022Jan19-10:29:11
67348889,39349,2018-08-10,42.1195091913,2.3134657509,Boyeria irene,1,108791970,67348889596.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/108791970/large.jpeg,2048,1536,cc-by-nc-nd,,,2022Jan19-10:29:11
67185394,39349,2018-08-17,41.5203832684,1.5607691879,Boyeria irene,1,108486369,67185394747.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/108486369/large.jpeg,2048,1536,cc-by-nc-nd,,,2022Jan19-10:29:11
66999676,1421883,2007-06-30,44.2693837071,0.189965067,Boyeria irene,1,108140186,66999676604.jpg,https://static.inaturalist.org/photos/108140186/large.jpg,1536,2048,,,,2022Jan19-10:29:11
66914172,3896712,2017-07-12,35.22932492,23.9986306187,Boyeria cretensis,1,107981075,66914172222.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107981075/large.jpeg,800,543,cc-by-nc,,,2022Jan19-10:29:11
66914171,3896712,2017-08-02,35.2716080768,23.9306145699,Boyeria cretensis,1,107981072,6691417176.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107981072/large.jpeg,900,661,cc-by-nc,,,2022Jan19-10:29:11
66914170,3896712,2017-08-25,35.3336815628,23.9347667137,Boyeria cretensis,1,107981062,66914170920.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107981062/large.jpeg,800,619,cc-by-nc,,,2022Jan19-10:29:11
66914169,3896712,2017-08-09,35.2217766107,23.9527204425,Boyeria cretensis,1,107981058,66914169956.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107981058/large.jpeg,800,685,cc-by-nc,,,2022Jan19-10:29:11
66914168,3896712,2017-08-02,35.3318111918,23.8791266891,Boyeria cretensis,1,107981049,6691416892.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107981049/large.jpeg,800,410,cc-by-nc,,,2022Jan19-10:29:11
66914167,3896712,2017-08-09,35.2466324825,23.9125006495,Boyeria cretensis,1,107981041,66914167423.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107981041/large.jpeg,800,1022,cc-by-nc,,,2022Jan19-10:29:11
66914166,3896712,2017-08-09,35.3960629077,23.8548923578,Boyeria cretensis,1,107981037,66914166794.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107981037/large.jpeg,800,530,cc-by-nc,,,2022Jan19-10:29:11
66804258,3906142,2017-06-30,35.7974026633,-82.6840251312,Boyeria vinosa,1,107777120,66804258836.jpg,https://static.inaturalist.org/photos/107777120/large.jpeg,2048,2018,,Alive or Dead:Alive,,2022Jan19-10:29:11
66764361,643751,2020-10-23,33.1824944444,-85.9387444444,Boyeria vinosa,4,107702796,6676436115.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107702796/large.jpeg,1633,2048,cc-by-nc,,,2022Jan19-10:29:11
66744903,2829225,2020-09-27,35.031799,-78.964242,Boyeria vinosa,1,107666762,66744903237.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107666762/large.jpg,620,611,cc-by-nc,,,2022Jan19-10:29:11
66616210,3534,2020-09-08,39.5105583333,-81.2504433333,Boyeria vinosa,1,107429660,66616210208.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107429660/large.jpg,1920,1280,cc-by-nc,,"Little Muskingum River @ Hune Bridge,usfs,Washington County,aeshnidae,Odonata,insecta,Boyeria vinosa - Fawn Darner",2022Jan19-10:29:11
66616209,3534,2020-09-08,39.5105833333,-81.250805,Boyeria vinosa,1,107429649,66616209560.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107429649/large.jpg,1920,1280,cc-by-nc,,"Little Muskingum River @ Hune Bridge,usfs,Washington County,aeshnidae,Odonata,insecta,Boyeria vinosa - Fawn Darner",2022Jan19-10:29:11
66616208,3534,2020-09-08,39.5105016667,-81.2505983333,Boyeria vinosa,1,107429651,66616208841.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107429651/large.jpg,1920,1280,cc-by-nc,,"Little Muskingum River @ Hune Bridge,usfs,Washington County,aeshnidae,Odonata,insecta,Boyeria vinosa - Fawn Darner,Calopterygidae,Hetaerina americana - American Rubyspot",2022Jan19-10:29:11
66511301,643751,2020-10-21,33.0876305556,-86.4212027778,Boyeria vinosa,3,107236231,66511301170.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107236231/large.jpeg,1815,1559,cc-by-nc,,,2022Jan19-10:29:11
66496875,946366,2020-08-02,42.5920200757,-71.5703932642,Boyeria vinosa,1,107210152,66496875709.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107210152/large.jpg,1536,2048,cc-by-nc,,,2022Jan19-10:29:11
66487684,946366,2020-07-26,42.5112852611,-71.4967480245,Boyeria vinosa,2,107192738,66487684321.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107192738/large.jpg,1536,2048,cc-by-nc,,,2022Jan19-10:29:11
66411011,39349,2019-06-30,41.5385824273,1.6414502599,Boyeria irene,1,107054903,66411011692.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/107054903/large.jpeg,2048,1536,cc-by-nc-nd,,,2022Jan19-10:29:11
66274899,778067,2020-09-26,40.4331310833,-81.98712825,Boyeria vinosa,6,106801486,66274899387.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/106801486/large.jpg,1815,1119,cc-by-nc,,"Boyeria vinosa,Fawn Darner,Dragonfly,Flight,flying,Insect,motion,Nature,Odonate",2022Jan19-10:29:11
66228672,38280,2020-10-31,36.253694,-85.5653132,Boyeria grafiana,2,106713562,66228672428.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/106713562/large.jpg,2048,1536,cc-by,,,2022Jan19-10:29:11
65965190,1590417,2017-08-01,47.3140146016,-92.6626719107,Boyeria vinosa,1,106248703,65965190745.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/106248703/large.jpeg,2048,1365,cc-by-nc,,,2022Jan19-10:29:11
65947116,3590019,2020-09-19,35.1335273121,-82.3943463199,Boyeria vinosa,2,106227689,65947116787.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/106227689/large.jpeg,2048,1536,cc-by-nc,,,2022Jan19-10:29:11
65907337,3586857,2020-09-25,34.7689697677,-83.0280690974,Boyeria,2,106156813,65907337394.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/106156813/large.jpg,2048,1536,cc-by-nc,,,2022Jan19-10:29:11
65695467,1494705,2020-06-25,40.7656181159,-80.6953115904,Boyeria vinosa,1,105778091,65695467316.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/105778091/large.jpg,1536,2048,cc-by-nc,,,2022Jan19-10:29:11
65580546,1562662,2015-08-16,46.0455698281,-71.4471194518,Boyeria vinosa,1,105577489,65580546257.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/105577489/large.jpeg,2048,1466,cc-by-nc,"Life Stage:Adult,Sex:Male,Alive or Dead:Alive",,2022Jan19-10:29:11
65326836,72671,2008-06-19,40.434873,-6.286636,Boyeria irene,2,105125401,65326836760.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/105125401/large.jpg,1200,800,cc-by-nc,,Boyeria irene,2022Jan19-10:29:11
65180546,113057,2020-11-18,44.4483,-79.7144888889,Boyeria vinosa,4,104873069,65180546416.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/104873069/large.jpeg,2048,1449,cc-by-nc-nd,"Life Stage:Adult,Sex:Male,Alive or Dead:Dead",,2022Jan19-10:29:11
65106750,3579382,2020-07-19,40.8691740552,9.1580737755,Boyeria irene,1,104753283,65106750638.jpg,https://static.inaturalist.org/photos/104753283/large.jpeg,1536,2048,,,,2022Jan19-10:29:11
64958892,3771288,2013-07-12,37.1129688635,-2.8374723396,Boyeria irene,1,104510976,64958892578.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/104510976/large.jpg,800,616,cc-by-nc,,,2022Jan19-10:29:11
64791577,687175,2020-08-01,48.329247,-81.579561,Boyeria grafiana,2,104225168,64791577552.jpg,https://static.inaturalist.org/photos/104225168/large.jpg,2048,1536,,"Life Stage:Adult,Sex:Male",Ocellated Darner,2022Jan19-10:29:11
64763582,696318,2020-09-16,41.8761962807,-80.6153892788,Boyeria vinosa,2,104176812,64763582307.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/104176812/large.jpg,800,800,cc-by-nc,,,2022Jan19-10:29:11
64699339,3832607,2020-08-26,40.019396,-83.018584,Boyeria,1,104057107,64699339244.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/104057107/large.jpg,720,1280,cc-by-nc,,,2022Jan19-10:29:11
64462192,687175,2020-08-01,49.490871,-80.313202,Boyeria vinosa,1,103640230,64462192831.jpg,https://static.inaturalist.org/photos/103640230/large.jpg,2048,1536,,"Life Stage:Adult,Sex:Male,Alive or Dead:Dead",Fawn Darner,2022Jan19-10:29:11
64268290,72671,2010-07-08,41.86963,-6.712431,Boyeria irene,2,103296423,64268290190.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/103296423/large.jpg,534,800,cc-by-nc,,"Boyeria irene,Female",2022Jan19-10:29:11
63853558,1084846,2020-10-30,35.1843069313,-84.4780474449,Boyeria vinosa,1,102552617,63853558251.jpg,https://static.inaturalist.org/photos/102552617/large.jpg,2048,1536,,,,2022Jan19-10:29:11
63838928,3533930,2020-09-04,39.8811686317,-82.7569381275,Boyeria vinosa,1,102526230,63838928364.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/102526230/large.jpeg,1152,2048,cc-by-nc,,,2022Jan19-10:29:11
63667705,3142928,2020-10-23,42.9853416997,-76.7369692,Boyeria vinosa,3,102221219,6366770563.jpg,https://static.inaturalist.org/photos/102221219/large.jpeg,1536,2048,,,,2022Jan19-10:29:11
63607832,778067,2020-09-12,40.43305653,-81.987237565,Boyeria vinosa,4,102113329,63607832485.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/102113329/large.jpg,2044,2048,cc-by-nc,,"Boyeria vinosa,Fawn Darner,Dragonfly,hanging,Insect,Odonate,perch,perched",2022Jan19-10:29:11
63517976,1187448,2020-10-25,35.5798186908,-82.9314069056,Boyeria vinosa,8,101945893,6351797678.jpg,https://static.inaturalist.org/photos/101945893/large.jpg,1536,2048,,,,2022Jan19-10:29:11
63407924,1763057,2020-10-24,42.2547741261,-71.3309179342,Boyeria vinosa,1,101754797,63407924871.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/101754797/large.jpg,2048,1536,cc-by-nc,,,2022Jan19-10:29:11
63358923,1955181,2020-08-21,41.4602371,-73.2603185,Boyeria vinosa,3,101669250,63358923730.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/101669250/large.jpeg,860,589,cc-by-nc,,,2022Jan19-10:29:11
63319549,1033231,2019-06-24,34.9380969642,-80.7903254197,Boyeria vinosa,2,101600821,63319549314.jpg,https://static.inaturalist.org/photos/101600821/large.jpg,2048,1536,,,,2022Jan19-10:29:15
63133730,696318,2020-08-11,41.9340561782,-80.7097210102,Boyeria vinosa,2,101272901,63133730418.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/101272901/large.jpg,800,800,cc-by-nc,,,2022Jan19-10:29:15
63123914,263819,2020-10-20,35.817422,-81.180358,Boyeria vinosa,2,101255125,63123914954.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/101255125/large.jpeg,2018,1656,cc-by-nc,,,2022Jan19-10:29:15
63120712,778067,2020-08-29,40.4330766,-81.9872783,Boyeria vinosa,1,101248981,63120712950.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/101248981/large.jpg,2048,1365,cc-by-nc,,"Boyeria vinosa,Fawn Darner,dragonfly,Insect,Odonate,perched",2022Jan19-10:29:15
63111918,778067,2020-08-24,40.4332414767,-81.9896759883,Boyeria vinosa,5,101233390,63111918673.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/101233390/large.jpg,1353,1380,cc-by-nc,,"Boyeria vinosa,Fawn Darner,dragonfly,flying,Insect,Odonate",2022Jan19-10:29:15
63110800,778067,2020-09-12,40.43320965,-81.9875916167,Boyeria vinosa,2,101231277,63110800204.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/101231277/large.jpg,1933,1640,cc-by-nc,,"Boyeria vinosa,Fawn Darner,dragonfly,Flight,flying,hanging,Insect,Odonate",2022Jan19-10:29:15
62835520,3542453,2020-10-15,44.1588528333,-72.5502783333,Boyeria vinosa,1,100744403,62835520126.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/100744403/large.jpg,1536,2048,cc-by-nc,,,2022Jan19-10:29:15
62758510,120779,2014-07-30,39.3950938261,-80.0874762002,Boyeria grafiana,1,100609011,62758510171.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/100609011/large.jpg,666,800,cc-by-nc,,,2022Jan19-10:29:15
62638743,3749063,2020-10-15,36.0707090482,-94.1736519086,Boyeria vinosa,1,100396990,62638743810.jpg,https://static.inaturalist.org/photos/100396990/large.jpg,1536,2048,,,,2022Jan19-10:29:15
62595363,3747130,2020-10-14,40.6226972,-76.0549538,Boyeria vinosa,1,100316417,625953630.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/100316417/large.jpeg,1536,2048,cc-by-nc,,,2022Jan19-10:29:15
62583953,3746790,2020-10-14,36.0721734816,-94.2178741585,Boyeria vinosa,1,100296618,62583953465.jpg,https://www.inaturalist.org/assets/copyright-infringement-square.png,1536,2048,cc-by-nc,,,2022Jan19-10:29:15
62512753,410175,2020-10-13,38.7759977213,-77.3957332224,Boyeria,2,100170594,62512753720.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/100170594/large.jpeg,2048,1536,cc-by-nc,,,2022Jan19-10:29:15
62446889,843786,2020-10-12,39.347950057,-85.9821399019,Boyeria vinosa,2,100053841,62446889332.jpg,https://static.inaturalist.org/photos/100053841/large.jpg,1536,2048,,"Life Stage:Adult,Sex:Female,Alive or Dead:Alive",,2022Jan19-10:29:15
62444670,401284,2020-10-12,39.5209053515,-82.0457916226,Boyeria vinosa,3,100049615,62444670689.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/100049615/large.jpeg,2048,1534,cc-by-nc,,,2022Jan19-10:29:15
62422476,395663,2020-10-09,40.3080127778,-83.9730513889,Boyeria vinosa,1,100010651,62422476164.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/100010651/large.jpg,800,500,cc-by-nc,,,2022Jan19-10:29:15
62422475,395663,2020-10-09,40.308005,-83.9730519444,Boyeria vinosa,1,100010642,62422475490.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/100010642/large.jpg,800,500,cc-by-nc,,,2022Jan19-10:29:15
62422474,395663,2020-10-09,40.3080333333,-83.9730325,Boyeria vinosa,1,100010629,62422474507.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/100010629/large.jpg,800,500,cc-by-nc,,,2022Jan19-10:29:15
62422472,395663,2020-10-09,40.3080366667,-83.9731322222,Boyeria vinosa,1,100010624,62422472637.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/100010624/large.jpg,800,500,cc-by-nc,,,2022Jan19-10:29:15
62422471,395663,2020-10-09,40.3080369444,-83.9731441667,Boyeria vinosa,1,100010619,62422471296.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/100010619/large.jpg,800,500,cc-by-nc,,,2022Jan19-10:29:15
62422470,395663,2020-10-09,40.3080694444,-83.9730802778,Boyeria vinosa,1,100010605,62422470571.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/100010605/large.jpg,800,500,cc-by-nc,,,2022Jan19-10:29:15
62422468,395663,2020-10-09,40.3079811111,-83.9731286111,Boyeria vinosa,1,100010597,62422468315.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/100010597/large.jpg,800,500,cc-by-nc,,,2022Jan19-10:29:15
62357926,1382469,2020-07-08,48.5178945278,-79.3666875556,Boyeria grafiana,1,99898722,62357926977.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/99898722/large.jpg,2048,1509,cc-by-nc,,,2022Jan19-10:29:15
62343901,417378,2020-10-04,38.7599767659,-83.1680687131,Boyeria,2,99872337,62343901192.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/99872337/large.jpg,2048,1751,cc-by-nc,"Life Stage:Nymph,Alive or Dead:Alive",,2022Jan19-10:29:15
62234864,778067,2020-09-01,40.4332552833,-81.9896154167,Boyeria vinosa,6,99686218,62234864513.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/99686218/large.jpg,1625,1427,cc-by-nc,,"Boyeria vinosa,Fawn Darner,dragonfly,Flight,flying,Insect,Odonate",2022Jan19-10:29:15
62198486,223914,2020-10-01,35.1953013085,-82.5921468968,Boyeria vinosa,4,99621695,62198486520.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/99621695/large.jpg,2048,1536,cc-by,,,2022Jan19-10:29:15
62080859,1079820,2020-09-20,39.47645,-76.4083194444,Boyeria vinosa,4,99421241,62080859532.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/99421241/large.jpeg,2047,2048,cc-by-nc-nd,,,2022Jan19-10:29:15
61948189,1667100,2020-10-07,35.4280772364,-82.5454152748,Boyeria vinosa,2,99191634,61948189934.jpg,https://static.inaturalist.org/photos/99191634/large.jpeg,1536,2048,,,,2022Jan19-10:29:15
61919944,2779544,2020-10-06,35.20469167,-82.73133,Boyeria vinosa,1,99143558,61919944774.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/99143558/large.jpg,1536,2048,cc-by-nc,,,2022Jan19-10:29:15
61840880,1331860,2020-10-05,36.6799432837,-86.2160776702,Boyeria vinosa,1,99006944,61840880519.jpg,https://static.inaturalist.org/photos/99006944/large.jpg,2048,1152,,,,2022Jan19-10:29:15
61840878,1331860,2020-10-05,,,Boyeria vinosa,1,99006932,61840878377.jpg,https://static.inaturalist.org/photos/99006932/large.jpg,2048,1152,,,,2022Jan19-10:29:15
61802414,3710668,2020-10-05,40.5734218605,-105.0816722905,Boyeria,2,98939001,61802414476.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/98939001/large.jpg,1536,2048,cc-by-nc,,,2022Jan19-10:29:15
61785095,1738786,2013-08-18,44.3529955807,1.2544568269,Boyeria irene,1,98904431,61785095735.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/98904431/large.jpeg,1240,940,cc-by-nc,,,2022Jan19-10:29:15
61734319,1079820,2020-09-04,35.5018968824,-82.5935869047,Boyeria vinosa,5,98724055,6173431930.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/98724055/large.jpg,845,845,cc-by-nc-nd,,,2022Jan19-10:29:15
61706931,1742857,2020-10-03,43.2506,-74.54063333,Boyeria vinosa,2,98770875,6170693171.jpg,https://static.inaturalist.org/photos/98770875/large.jpg,1536,2048,,,,2022Jan19-10:29:15
61199184,12158,2020-09-24,44.2613189233,-72.5803470517,Boyeria,3,97904974,61199184100.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/97904974/large.jpg,2048,1365,cc-by-nc,,"montpelier,new england,North America,Places,State St,United States of America,Vermont,Vermont State House",2022Jan19-10:29:15
61139204,3577829,2020-09-26,35.4570484926,-86.0819092176,Boyeria vinosa,1,97806216,61139204738.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/97806216/large.jpg,827,1034,cc-by-nc,,,2022Jan19-10:29:15
61059204,3573959,,40.3424379129,-77.3122273386,Boyeria vinosa,1,97671219,61059204249.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/97671219/large.jpeg,1536,2048,cc-by-nc,,,2022Jan19-10:29:15
61034297,3258259,2020-09-26,41.167605,-87.55735,Boyeria vinosa,1,97626564,61034297880.jpg,https://static.inaturalist.org/photos/97626564/large.jpg,1464,2048,,,,2022Jan19-10:29:15
60856449,213333,2020-09-26,35.5267310148,-82.6508364145,Boyeria vinosa,1,97332869,60856449917.jpg,https://static.inaturalist.org/photos/97332869/large.jpeg,1152,2048,cc-by,,,2022Jan19-10:29:15
60569514,468467,2007-09-30,40.066251225,-83.0312436467,Boyeria vinosa,1,96863074,60569514916.jpg,https://static.inaturalist.org/photos/96863074/large.jpg,739,1108,,,"Boyeria vinosa,Kenney Park,iNaturalist",2022Jan19-10:29:15
60485548,3398168,2020-08-07,38.5472418359,-76.5241221219,Boyeria vinosa,1,96715966,60485548649.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/96715966/large.jpeg,2048,1536,cc-by-nc,,,2022Jan19-10:29:15
60481008,468467,2007-08-11,44.1534721217,-70.603510465,Boyeria vinosa,1,96715874,60481008720.jpg,https://static.inaturalist.org/photos/96715874/large.jpg,1137,1418,,,"Boyeria vinosa,Fawn Darner,iNaturalist,maine",2022Jan19-10:29:15
60465455,778067,2020-09-20,40.4332953333,-81.9897227783,Boyeria vinosa,2,96687644,60465455834.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/96687644/large.jpg,663,604,cc-by-nc,,"Boyeria vinosa,Fawn Darner,dragonfly,Flight,flying,Insect,Odonate",2022Jan19-10:29:15
60266794,855449,2020-09-19,39.6316721472,-81.1885090739,Boyeria vinosa,5,96450335,60266794284.jpg,https://static.inaturalist.org/photos/96450335/large.jpg,1331,1750,,,,2022Jan19-10:29:15
60264074,209231,2020-09-20,38.4563524936,-77.8955245089,Boyeria vinosa,1,96345739,60264074192.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/96345739/large.jpg,1809,1598,cc-by-nc,,,2022Jan19-10:29:15
60208297,1969515,2020-09-20,35.86645833,-82.75371667,Boyeria vinosa,1,96252635,60208297556.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/96252635/large.jpg,2048,1990,cc-by-nc,,,2022Jan19-10:29:15
60028907,3347341,,43.4261809453,-73.7123407423,Boyeria grafiana,2,95958733,60028907894.jpg,https://static.inaturalist.org/photos/95958733/large.jpeg,750,1334,,,,2022Jan19-10:29:15
59985751,2631996,2020-08-30,44.5444233333,4.0504433333,Boyeria irene,3,95885875,59985751345.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/95885875/large.jpg,1200,800,cc-by-nc-nd,,"Anisoptera,Boyeria irene,fauna,Großlibelle,Insekt,Libelle,odonata,Tier,Tierwelt,Westliche Geisterlibelle",2022Jan19-10:29:15
59866652,12036,2020-09-16,44.2872583333,-72.5740133333,Boyeria vinosa,3,95691137,59866652946.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/95691137/large.jpg,1536,2048,cc-by-nc,,,2022Jan19-10:29:15
59841647,1521095,2020-09-16,40.1601920062,-80.6062310985,Boyeria vinosa,3,95647834,59841647226.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/95647834/large.jpg,1536,2048,cc-by-nc,,,2022Jan19-10:29:15
59838303,6397,2020-09-16,41.269855,-81.63843667,Boyeria,1,95642380,59838303496.jpg,https://static.inaturalist.org/photos/95642380/large.jpg,1536,2048,,,,2022Jan19-10:29:15
59828378,1636641,2020-09-16,39.4574200115,-82.233580712,Boyeria vinosa,4,95624240,59828378914.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/95624240/large.jpeg,1565,1138,cc-by-nc,,,2022Jan19-10:29:15
59827712,3487142,2020-09-09,,,Boyeria vinosa,1,95623202,59827712388.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/95623202/large.jpeg,1536,2048,cc-by-nc,,,2022Jan19-10:29:15
59817149,484557,2020-09-10,44.6825525934,-72.3123917962,Boyeria vinosa,2,95605145,59817149344.jpg,https://static.inaturalist.org/photos/95605145/large.jpg,2048,1536,,"Life Stage:Adult,Alive or Dead:Alive",,2022Jan19-10:29:15
59753368,773225,2015-07-17,43.147764,6.073127,Boyeria irene,1,95497951,59753368968.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/95497951/large.jpeg,2048,1430,cc-by-nc,,,2022Jan19-10:29:15
59753269,773225,2018-07-13,35.0942772867,24.4245953564,Boyeria cretensis,1,95497712,59753269510.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/95497712/large.jpeg,2048,1551,cc-by-nc,"Life Stage:Adult,Alive or Dead:Alive",,2022Jan19-10:29:15
59742926,237123,2020-09-13,42.098815,-78.7455833333,Boyeria vinosa,1,95478771,59742926657.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/95478771/large.jpeg,2048,1536,cc-by-nc,,,2022Jan19-10:29:15
59664809,1385297,2020-09-12,42.7240653553,-7.3408703583,Boyeria irene,1,95350345,59664809589.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/95350345/large.jpeg,1920,1280,cc-by-nc-nd,,,2022Jan19-10:29:15
59659394,1385297,2020-09-02,42.2280469875,-8.4697758659,Boyeria irene,1,95342040,59659394124.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/95342040/large.jpeg,1920,1280,cc-by-nc-nd,,,2022Jan19-10:29:15
59603710,2243739,2020-09-09,36.2250850357,-81.7857395137,Boyeria vinosa,2,95245892,59603710292.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/95245892/large.jpeg,2048,1365,cc-by-nc,,,2022Jan19-10:29:15
59582757,3511717,2020-09-14,33.99173,-81.21763667,Boyeria,1,95212774,59582757487.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/95212774/large.jpeg,1722,2048,cc-by-nc,,,2022Jan19-10:29:15
59486989,1541993,2020-08-12,32.0896758376,-90.7967180137,Boyeria vinosa,3,95053796,59486989594.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/95053796/large.jpg,2048,1365,cc-by-nc,,,2022Jan19-10:29:15
59383883,230866,2020-09-12,39.3028177298,-82.1045891463,Boyeria vinosa,1,94879808,59383883206.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/94879808/large.jpg,720,1280,cc-by-nc,,,2022Jan19-10:29:15
59361835,3538815,2020-09-12,34.8457805018,-82.3874486366,Boyeria vinosa,1,94842658,593618359.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/94842658/large.jpeg,1152,2048,cc-by-nc,,,2022Jan19-10:29:15
