obs_id,usr_id,date,latitude,longitude,taxon,img_cnt,img_id,file_name,img_url,width,height,license,annotations,tags,download_time
558410,31792,2012-05-08,44.943056,-91.348174,Leucorrhinia intacta,1,711725,SShzafNBrpk7dOn2.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/711725/large.jpg,1355,1026,cc-by,,,2022Jan18-13:54:13
558409,31792,2012-05-28,45.450744,-90.195175,Leucorrhinia proxima,1,711724,WnpkQSIs9mjuoUb2.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/711724/large.jpg,1050,1145,cc-by,,,2022Jan18-13:54:13
557194,31792,2012-07-04,45.762677,-89.628448,Leucorrhinia frigida,1,710343,Y0LBvhnLjQ0ELMq7.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/710343/large.jpg,1340,954,cc-by,Life Stage:Adult,,2022Jan18-13:54:13
543352,20198,2013-05-27,44.788244,-71.732311,Leucorrhinia hudsonica,1,690832,QMfR0MLHBzGitIay.jpg,https://static.inaturalist.org/photos/690832/large.jpg,1000,820,,,,2022Jan18-13:54:13
536620,28921,2011-07-17,43.73722,-73.051658,Leucorrhinia intacta,1,682463,PNmu540qFeju7Ndz.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/682463/large.JPG,1476,1016,cc-by-nc,,,2022Jan18-13:54:13
531520,30601,2013-05-27,41.091012,-75.879446,Leucorrhinia intacta,1,675950,3BFwsl9j9FwkVgBg.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/675950/large.jpg,1777,1397,cc-by-nc-sa,,,2022Jan18-13:54:13
524003,2479,2013-07-20,45.115073,5.901329,Leucorrhinia dubia,1,667253,vlmXpH0zjMbcoMr8.jpg,https://static.inaturalist.org/photos/667253/large.JPG,2048,1365,,Life Stage:Adult,,2022Jan18-13:54:13
472487,24521,2010-07-27,41.923847,-118.804886,Leucorrhinia intacta,1,595629,b7HbaqkI8VhRlk4T.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/595629/large.jpg,700,510,cc-by-nc-nd,"Life Stage:Adult,Sex:Female",,2022Jan18-13:54:13
471862,24521,2010-07-24,43.483871,-121.905369,Leucorrhinia hudsonica,1,594753,wFqi5Vr03HM4fpi6.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/594753/large.jpg,700,542,cc-by-nc-nd,"Life Stage:Adult,Sex:Male",,2022Jan18-13:54:13
462036,24521,2011-07-10,40.639363,-105.841169,Leucorrhinia borealis,1,582804,x7yYPABiswvj16bf.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/582804/large.jpg,700,533,cc-by-nc-nd,"Life Stage:Adult,Sex:Male",,2022Jan18-13:54:13
459782,24521,2010-06-25,44.98803,-68.06772,Leucorrhinia frigida,1,579732,poAinyk5lMDGcIe6.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/579732/large.jpg,700,512,cc-by-nc-nd,"Life Stage:Adult,Sex:Male",,2022Jan18-13:54:13
459280,24521,2010-06-25,45.01039,-68.03469,Leucorrhinia proxima,1,579017,4cTVc8BxNAAJPM27.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/579017/large.jpg,700,550,cc-by-nc-nd,"Life Stage:Adult,Sex:Male",,2022Jan18-13:54:13
458227,24521,2010-06-22,43.819819,-70.902484,Leucorrhinia frigida,1,578043,fDbPjJxncXi7NwHq.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/578043/large.jpg,700,500,cc-by-nc-nd,"Life Stage:Adult,Sex:Male",,2022Jan18-13:54:13
446380,24521,2013-07-05,49.271215,-115.230682,Leucorrhinia proxima,1,561857,3iMxJqcoVIww7h79.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/561857/large.jpg,700,445,cc-by-nc-nd,"Life Stage:Adult,Sex:Male",,2022Jan18-13:54:13
444225,24521,2013-07-23,49.789407,-115.738895,Leucorrhinia intacta,1,559293,9a3QBn67bP93EkbU.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/559293/large.jpg,600,477,cc-by-nc-nd,"Life Stage:Adult,Sex:Female",,2022Jan18-13:54:13
443909,24521,2013-07-14,53.18442,-105.54124,Leucorrhinia intacta,1,558908,VuwGrU75eoJv37a6.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/558908/large.jpg,600,436,cc-by-nc-nd,"Life Stage:Adult,Sex:Male",,2022Jan18-13:54:13
411228,6675,2013-06-15,52.693694,6.13463,Leucorrhinia pectoralis,1,517557,cKFJIyhr65yFG2RK.jpg,https://static.inaturalist.org/photos/517557/large.JPG,2048,1365,,,,2022Jan18-13:54:13
380766,20405,2013-05-30,41.37857,-74.029545,Leucorrhinia intacta,1,476136,4oyNbFI0ITxwDUdy.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/476136/large.JPG,2048,1365,cc-by-nc,"Life Stage:Adult,Alive or Dead:Alive","insect,Dragonfly,Animal",2022Jan18-13:54:13
375023,317,2013-08-22,44.2502,-72.254412,Leucorrhinia,1,468782,CeZ4nyGdXXTvWCHc.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/468782/large.jpg,2048,1366,cc-by-nc,,,2022Jan18-13:54:13
366300,18552,2009-08-01,40.491671,-121.424882,Leucorrhinia glacialis,3,457335,3N4d1YY5LFTKO7yx.jpg,https://static.inaturalist.org/photos/457335/large.JPG,1566,1567,,,,2022Jan18-13:54:13
359648,18303,2013-07-22,44.791825,-71.818485,Leucorrhinia frigida,1,448829,aZWbsn12HgxMNXu8.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/448829/large.jpg,1294,926,cc-by-nc,,,2022Jan18-13:54:13
348954,317,2013-07-22,43.587284,-72.028972,Leucorrhinia,1,434868,hdRCLjpeM8pjcKWO.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/434868/large.jpg,2048,1536,cc-by-nc,,,2022Jan18-13:54:13
343894,12049,2013-07-19,44.800031,-71.851173,Leucorrhinia,1,427983,hmeVDH62XVYSwqWr.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/427983/large.JPG,2048,1365,cc-by,,,2022Jan18-13:54:13
340225,11506,2013-07-21,44.2830302917,-73.8259465636,Leucorrhinia proxima,1,424485,NR0hYiO3HszkiGcv.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/424485/large.jpg,2048,1536,cc-by-nc-nd,,,2022Jan18-13:54:13
338370,13355,2013-06-08,43.941496,-80.432652,Leucorrhinia intacta,1,421211,vJB1W63eqsKdXerP.jpg,https://static.inaturalist.org/photos/421211/large.jpg,1530,2048,,,,2022Jan18-13:54:13
