Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,imageID,dorsal_lateral_bad,weight_bad,weight_dorsal,weight_lateral,conf_infers1,conf_infers3,conf_infers5,conf_infers7,bad_signifier
415.0,,,INAT-6521574-3,bad,3.360231399536133,-2.2437548637390137,-1.3307902812957764,bad,bad,bad,bad,
416.0,,,INAT-30722206-2,dorsal,0.3968289792537689,1.757753610610962,-2.5020627975463867,dorsal,bad,bad,bad,
417.0,,,INAT-132820662-1,dorsal,-5.072021007537842,6.227208137512207,-1.2612282037734983,dorsal,dorsal,dorsal,dorsal,
418.0,,,INAT-326923-3,bad,8.095672607421875,-7.007102966308594,-1.3186265230178833,bad,bad,bad,bad,
419.0,,,INAT-1913529-4,dorsal,0.1576486080884933,1.6098744869232178,-1.8402103185653689,dorsal,bad,bad,bad,
420.0,,,INAT-29757991-1,bad,1.3218026161193848,0.1476853340864181,-1.8604209423065183,bad,bad,bad,bad,
421.0,,,INAT-14583597-4,lateral,-2.120488166809082,-1.5614861249923706,3.6588873863220215,lateral,lateral,lateral,bad,
422.0,,,INAT-366194-1,dorsal,-3.2964892387390137,5.243717670440674,-2.1132407188415527,dorsal,dorsal,dorsal,dorsal,
423.0,,,INAT-7174544-3,dorsal,-6.788743019104004,5.678165435791016,1.006563663482666,dorsal,dorsal,bad,bad,
424.0,,,INAT-140016735-7,bad,7.544023513793945,-9.999042510986328,2.2317965030670166,bad,bad,bad,bad,
425.0,,,INAT-33989103-1,lateral,-0.5001263618469238,-5.667087078094482,6.121547698974609,lateral,lateral,lateral,bad,
426.0,,,INAT-45718552-3,dorsal,-0.0433739610016346,4.07681941986084,-4.381398677825928,dorsal,dorsal,bad,bad,
427.0,,,INAT-33735504-6,lateral,-4.578604698181152,1.655225157737732,2.847790002822876,lateral,bad,bad,bad,
428.0,,,INAT-10710689-2,dorsal,2.478175640106201,3.308497190475464,-5.928644180297852,bad,bad,bad,bad,
429.0,,,INAT-7711825-3,lateral,-8.164329528808594,-1.7897310256958008,10.307876586914062,lateral,lateral,lateral,lateral,
430.0,,,INAT-100537452-1,lateral,-9.264147758483888,-5.3786797523498535,14.64439582824707,lateral,lateral,lateral,lateral,
431.0,,,INAT-33624357-4,lateral,-6.429266452789307,-4.945892810821533,11.67551326751709,lateral,lateral,lateral,lateral,
432.0,,,INAT-30254705-3,lateral,-8.162344932556152,3.4419610500335693,4.725735664367676,lateral,bad,bad,bad,
433.0,,,INAT-14355550-1,dorsal,-4.103400230407715,3.502514600753784,0.445059210062027,dorsal,dorsal,bad,bad,
434.0,,,INAT-7121254-1,bad,3.1843764781951904,0.0500077307224273,-3.350623369216919,bad,bad,bad,bad,
435.0,,,INAT-136223180-1,bad,2.749356985092163,-2.9125983715057373,0.1112592369318008,bad,bad,bad,bad,
436.0,,,INAT-8291392-13,lateral,-2.359013319015503,-3.55065655708313,5.804681777954102,lateral,lateral,lateral,lateral,
437.0,,,INAT-16403170-15,bad,2.2876315116882324,-1.1329286098480225,-1.2976305484771729,bad,bad,bad,bad,
438.0,,,INAT-31457664-9,lateral,-3.759264469146729,1.595359444618225,2.0601882934570312,bad,bad,bad,bad,
439.0,,,INAT-61819326-1,bad,6.985849857330322,-6.0765228271484375,-1.1297016143798828,bad,bad,bad,bad,
440.0,,,INAT-131016443-12,dorsal,1.5353158712387085,2.5563459396362305,-4.10194730758667,dorsal,bad,bad,bad,
441.0,,,INAT-53411986-2,bad,0.9844008684158324,0.087643451988697,-1.2806819677352903,bad,bad,bad,bad,
442.0,,,INAT-30011727-1,bad,4.700753688812256,-2.8886423110961914,-1.9694072008132928,bad,bad,bad,bad,
443.0,,,INAT-137357144-3,lateral,1.8915519714355469,-7.408387660980225,5.486178398132324,lateral,lateral,bad,bad,
444.0,,,INAT-18107557-3,bad,2.185430765151977,-0.9426553249359132,-1.3323179483413696,bad,bad,bad,bad,
445.0,,,INAT-99052198-1,dorsal,-0.3613733649253845,1.1035789251327517,-0.9514553546905518,dorsal,bad,bad,bad,
446.0,,,INAT-129060587-1,dorsal,-0.0931221395730972,0.2258330136537552,-0.3247770667076111,bad,bad,bad,bad,
447.0,,,INAT-63656597-1,lateral,-1.1103506088256836,-1.187620759010315,2.134672403335572,lateral,lateral,bad,bad,
448.0,,,INAT-95715605-2,dorsal,-0.357963889837265,1.5266263484954834,-1.2308924198150637,dorsal,bad,bad,bad,
449.0,,,INAT-47297145-3,lateral,-3.636894464492798,0.2443228513002395,3.3272504806518555,lateral,lateral,bad,bad,
450.0,,,INAT-48049783-1,dorsal,0.5873609185218811,1.7416280508041382,-2.635911703109741,dorsal,bad,bad,bad,
451.0,,,INAT-16213281-1,lateral,-0.0044700838625431,-6.587342739105225,6.617524147033691,lateral,lateral,lateral,bad,
452.0,,,INAT-7324732-3,dorsal,0.6292888522148132,1.4987045526504517,-2.0490610599517822,bad,bad,bad,bad,
453.0,,,INAT-30568113-1,dorsal,-0.504958987236023,3.4252076148986816,-3.21872353553772,dorsal,dorsal,bad,bad,
454.0,,,INAT-26071244-1,bad,4.089437484741211,-3.515618085861206,-0.7556089162826538,bad,bad,bad,bad,
455.0,,,INAT-50713023-1,lateral,0.1168920248746872,-9.168768882751465,8.747861862182617,lateral,lateral,lateral,lateral,
456.0,,,INAT-130307382-1,dorsal,0.8313423991203308,1.145945429801941,-2.158443212509156,bad,bad,bad,bad,
457.0,,,INAT-138577214-2,dorsal,0.4176709949970245,0.4286114275455475,-1.042232871055603,bad,bad,bad,bad,
458.0,,,INAT-15517827-5,dorsal,-5.592848300933838,3.3620247840881348,2.088027238845825,dorsal,bad,bad,bad,
459.0,,,INAT-89497096-3,bad,9.570810317993164,-11.60047435760498,2.3049278259277344,bad,bad,bad,bad,
460.0,,,INAT-97473025-2,bad,2.770292043685913,0.3826763927936554,-3.4933407306671143,bad,bad,bad,bad,
461.0,,,INAT-17788705-1,lateral,-5.264703750610352,-9.078824996948242,14.261488914489746,lateral,lateral,lateral,lateral,
462.0,,,INAT-17086450-1,bad,1.3435466289520264,0.2344037741422653,-1.6830487251281738,bad,bad,bad,bad,
463.0,,,INAT-34406371-1,dorsal,2.0734221935272217,3.259417772293091,-5.781347751617432,dorsal,bad,bad,bad,
464.0,,,INAT-130035004-1,bad,2.668867826461792,-2.1412644386291504,-0.7139165997505188,bad,bad,bad,bad,
465.0,,,INAT-29924198-2,bad,2.5540130138397217,-0.2189917862415313,-2.7838573455810547,bad,bad,bad,bad,
466.0,,,INAT-33633750-11,lateral,-2.875916004180908,-1.255397081375122,4.289630889892578,lateral,lateral,lateral,bad,
467.0,,,INAT-131531092-1,bad,1.0993856191635132,-1.227064609527588,0.0498369820415973,bad,bad,bad,bad,
468.0,,,INAT-31456864-7,lateral,-4.64169454574585,-4.34489107131958,9.196768760681152,lateral,lateral,lateral,lateral,
469.0,,,INAT-129721545-3,bad,4.897817134857178,-8.287360191345215,3.0885634422302246,bad,bad,bad,bad,
470.0,,,INAT-133984760-1,dorsal,-1.6026135683059692,3.6286661624908447,-2.3362836837768555,dorsal,dorsal,dorsal,bad,
471.0,,,INAT-31941654-1,dorsal,-3.9684107303619385,6.42287540435791,-2.702787637710572,dorsal,dorsal,dorsal,dorsal,
472.0,,,INAT-14583597-2,dorsal,-0.9450632333755492,2.3828766345977783,-1.543407320976257,dorsal,dorsal,bad,bad,
473.0,,,INAT-53627121-1,lateral,-2.2571845054626465,-6.980029582977295,9.03169059753418,lateral,lateral,lateral,lateral,
474.0,,,INAT-27044193-11,bad,7.975019931793213,-7.012162685394287,-1.374407410621643,bad,bad,bad,bad,
475.0,,,INAT-8291394-10,bad,2.572256088256836,-0.2795396149158478,-2.467013597488404,bad,bad,bad,bad,
476.0,,,INAT-94185558-2,lateral,-2.946537971496582,-11.146440505981444,13.96070384979248,lateral,lateral,lateral,lateral,
477.0,,,INAT-15469223-9,lateral,-0.7724522352218628,-0.2741223871707916,1.2606260776519775,lateral,bad,bad,bad,
478.0,,,INAT-134666610-1,dorsal,-1.5737429857254028,1.079721450805664,0.257817268371582,bad,bad,bad,bad,
479.0,,,INAT-15788334-3,lateral,-0.0679785907268524,-6.299561023712158,6.460569381713867,lateral,lateral,lateral,bad,
480.0,,,INAT-98508199-2,lateral,2.935667991638184,-5.997523307800293,3.1820826530456543,bad,bad,bad,bad,
481.0,,,INAT-7968629-9,dorsal,-4.9439239501953125,2.7320871353149414,2.167703628540039,bad,bad,bad,bad,
482.0,,,INAT-136685124-1,dorsal,-7.198540687561035,4.978198051452637,2.0209577083587646,dorsal,bad,bad,bad,
483.0,,,INAT-66363876-18,lateral,-4.9370198249816895,-3.534397602081299,8.727938652038574,lateral,lateral,lateral,lateral,
484.0,,,INAT-84202247-5,lateral,-4.158924102783203,1.1567606925964355,3.116105079650879,lateral,bad,bad,bad,
485.0,,,INAT-7049498-12,bad,14.191590309143066,-16.161439895629883,1.823941349983216,bad,bad,bad,bad,
486.0,,,INAT-66034228-2,dorsal,1.4366047382354736,3.640451908111572,-5.312612056732178,dorsal,bad,bad,bad,
487.0,,,INAT-26501918-2,lateral,-3.374680757522583,-4.909918785095215,8.422013282775879,lateral,lateral,lateral,lateral,
488.0,,,INAT-15216752-12,lateral,-4.928307056427002,1.6064574718475342,3.342222213745117,lateral,bad,bad,bad,
489.0,,,INAT-9602720-2,lateral,2.908010482788086,-11.450055122375488,8.789556503295898,lateral,lateral,lateral,bad,
490.0,,,INAT-124537417-1,lateral,-1.3591790199279783,-7.562474250793457,9.06095027923584,lateral,lateral,lateral,lateral,
491.0,,,INAT-88592344-1,lateral,-1.9578473567962649,-1.4895414113998413,3.4400229454040527,lateral,lateral,bad,bad,
492.0,,,INAT-134937354-3,dorsal,-2.1306300163269043,3.574235677719116,-1.547224521636963,dorsal,dorsal,dorsal,bad,
493.0,,,INAT-133884815-2,lateral,-3.9658749103546143,0.4376474916934967,3.5650858879089355,lateral,lateral,bad,bad,
494.0,,,INAT-40981447-1,bad,1.274946689605713,0.5570967793464661,-2.1302638053894043,bad,bad,bad,bad,
495.0,,,INAT-125317200-1,dorsal,-0.0711248964071273,1.874561429023743,-2.224249839782715,dorsal,bad,bad,bad,
496.0,,,INAT-131680132-3,bad,4.040480613708496,1.9261531829833984,-5.989508628845215,bad,bad,bad,bad,
497.0,,,INAT-136530888-1,dorsal,-5.730951309204102,6.776303291320801,-1.1319583654403689,dorsal,dorsal,dorsal,dorsal,
498.0,,,INAT-133983799-1,lateral,-0.1376520246267318,-1.0827584266662598,1.0873122215270996,lateral,bad,bad,bad,
499.0,,,INAT-73173373-3,bad,9.10221004486084,-6.006767749786377,-3.2060203552246094,bad,bad,bad,bad,
500.0,,,INAT-55205038-2,dorsal,-7.306082248687744,10.715577125549316,-3.671304941177368,dorsal,dorsal,dorsal,dorsal,
501.0,,,INAT-134000316-3,dorsal,-6.906981468200684,9.17824363708496,-2.741276502609253,dorsal,dorsal,dorsal,dorsal,
502.0,,,INAT-64419474-5,dorsal,-6.977581024169922,4.869030475616455,2.1097400188446045,dorsal,bad,bad,bad,
503.0,,,INAT-93208645-1,lateral,2.885746717453003,-7.880955696105957,4.841811656951904,lateral,bad,bad,bad,
504.0,,,INAT-59647876-1,lateral,-1.6502342224121094,-4.672067642211914,6.37023401260376,lateral,lateral,lateral,lateral,
505.0,,,INAT-91794994-3,bad,6.636439800262451,-8.097129821777344,1.2895864248275757,bad,bad,bad,bad,
506.0,,,INAT-765010-1,lateral,0.1170263290405273,-7.325778961181641,6.970787048339844,lateral,lateral,lateral,bad,
507.0,,,INAT-67100812-2,lateral,-2.686163187026977,-2.671302556991577,5.209003925323486,lateral,lateral,lateral,lateral,
508.0,,,INAT-81184597-2,lateral,1.7646198272705078,-10.674824714660645,8.792805671691895,lateral,lateral,lateral,lateral,
509.0,,,INAT-98275732-2,dorsal,-7.233053684234619,3.886905431747437,3.3507089614868164,bad,bad,bad,bad,
510.0,,,INAT-2343794-2,dorsal,-4.975283622741699,6.693882465362549,-1.7881087064743042,dorsal,dorsal,dorsal,dorsal,
511.0,,,INAT-7792630-1,lateral,-5.584098815917969,-3.572532415390014,9.272398948669434,lateral,lateral,lateral,lateral,
512.0,,,INAT-15467956-7,lateral,-2.707765817642212,-9.162430763244627,12.11574935913086,lateral,lateral,lateral,lateral,
513.0,,,INAT-58458913-1,lateral,-10.340812683105469,-8.05870532989502,18.67372703552246,lateral,lateral,lateral,lateral,
514.0,,,INAT-127032811-15,dorsal,-0.9632228016853333,6.9217400550842285,-6.148972034454346,dorsal,dorsal,dorsal,dorsal,
515.0,,,INAT-57917771-1,lateral,-9.419614791870115,-7.631477832794189,17.012470245361328,lateral,lateral,lateral,lateral,
516.0,,,INAT-1908608-1,dorsal,-5.861128330230713,5.852500915527344,-0.1869309842586517,dorsal,dorsal,dorsal,bad,
517.0,,,INAT-32169956-2,bad,6.176639080047607,-10.741541862487791,4.684853076934815,bad,bad,bad,bad,
518.0,,,INAT-136960082-3,dorsal,0.3916637003421783,1.0820846557617188,-1.564711570739746,bad,bad,bad,bad,
519.0,,,INAT-42642382-2,dorsal,-0.3962913751602173,1.2369273900985718,-1.084403157234192,dorsal,bad,bad,bad,
520.0,,,INAT-60878625-1,bad,1.9901220798492432,0.4797877371311188,-2.6612765789031982,bad,bad,bad,bad,
521.0,,,INAT-129708922-1,dorsal,-0.9735154509544371,1.2961149215698242,-0.3633008897304535,dorsal,bad,bad,bad,
522.0,,,INAT-29745202-2,lateral,-7.337230205535889,-4.449382305145264,11.933460235595703,lateral,lateral,lateral,lateral,
523.0,,,INAT-128210017-2,lateral,-1.9242610931396484,-9.076196670532228,11.274798393249512,lateral,lateral,lateral,lateral,
524.0,,,INAT-11280615-1,dorsal,-1.7019305229187012,1.1342720985412598,0.2279004752635955,bad,bad,bad,bad,
525.0,,,INAT-136308441-11,bad,4.339437961578369,-1.2196959257125854,-3.6767828464508057,bad,bad,bad,bad,
526.0,,,INAT-33457607-1,lateral,-3.513806104660034,-0.125353068113327,3.557823896408081,lateral,lateral,bad,bad,
527.0,,,INAT-8375854-2,bad,3.0413601398468018,-4.731061458587647,1.5010535717010498,bad,bad,bad,bad,
528.0,,,INAT-47058002-1,bad,1.8849091529846191,1.2284743785858154,-3.3994460105896,bad,bad,bad,bad,
529.0,,,INAT-49138134-1,dorsal,-2.217510223388672,4.874468803405762,-2.998341560363769,dorsal,dorsal,dorsal,dorsal,
530.0,,,INAT-66122870-1,lateral,-1.8511319160461424,-9.130936622619627,11.095232963562012,lateral,lateral,lateral,lateral,
531.0,,,INAT-128532867-3,lateral,-1.602121114730835,0.1507353484630584,1.3405187129974363,lateral,bad,bad,bad,
532.0,,,INAT-93100897-4,bad,5.508762836456299,-8.634281158447266,3.086613893508911,bad,bad,bad,bad,
533.0,,,INAT-62167374-1,dorsal,-5.95292329788208,4.708693981170654,1.034428596496582,dorsal,dorsal,bad,bad,
534.0,,,INAT-110994583-3,dorsal,-5.151797771453857,6.66493558883667,-1.617601752281189,dorsal,dorsal,dorsal,dorsal,
535.0,,,INAT-134419228-1,bad,2.1146061420440674,-1.7396159172058103,-0.5193831920623779,bad,bad,bad,bad,
536.0,,,INAT-130698249-1,bad,2.6822502613067627,-0.3214860260486603,-2.526181221008301,bad,bad,bad,bad,
537.0,,,INAT-70422756-15,lateral,5.336310386657715,-16.64533233642578,11.203797340393066,lateral,lateral,lateral,bad,
538.0,,,INAT-81497234-3,lateral,0.7121524214744568,-3.0440073013305664,2.1697440147399902,lateral,bad,bad,bad,
539.0,,,INAT-15052111-1,dorsal,-2.8555402755737305,3.150511741638184,-0.292718231678009,dorsal,dorsal,bad,bad,
540.0,,,INAT-76840741-4,bad,3.232316732406616,-5.468873023986816,1.9697703123092647,bad,bad,bad,bad,
541.0,,,INAT-51060946-2,dorsal,-0.8219200372695923,0.4792507886886596,0.1294828206300735,bad,bad,bad,bad,
542.0,,,INAT-51970872-1,dorsal,-1.464377760887146,4.233463287353516,-2.8793246746063232,dorsal,dorsal,dorsal,bad,
543.0,,,INAT-133985355-2,bad,5.236919403076172,-1.2988016605377195,-4.140974044799805,bad,bad,bad,bad,
544.0,,,INAT-111881752-8,dorsal,-3.257068157196045,6.470502853393555,-3.671595573425293,dorsal,dorsal,dorsal,dorsal,
545.0,,,INAT-87235245-1,dorsal,-4.1807146072387695,3.3923048973083496,0.5250189900398254,dorsal,bad,bad,bad,
546.0,,,INAT-15936254-1,lateral,-0.8009047508239746,-1.9444477558135984,2.746536493301392,lateral,lateral,bad,bad,
547.0,,,INAT-127312220-3,bad,4.780038833618164,-3.7032313346862793,-1.3463302850723269,bad,bad,bad,bad,
548.0,,,INAT-41859411-1,bad,4.188849925994873,-6.916994571685791,2.5812196731567383,bad,bad,bad,bad,
549.0,,,INAT-60117438-1,lateral,-1.72641921043396,-5.061009407043457,6.778806209564209,lateral,lateral,lateral,lateral,
550.0,,,INAT-125645187-3,bad,6.623585224151611,-1.86368191242218,-5.145714282989502,bad,bad,bad,bad,
551.0,,,INAT-132998836-3,dorsal,-0.4137248694896698,6.978701114654541,-6.713073253631592,dorsal,dorsal,dorsal,dorsal,
552.0,,,INAT-15979665-2,bad,3.953235864639282,-2.1261136531829834,-1.6895666122436523,bad,bad,bad,bad,
553.0,,,INAT-69034073-1,lateral,-2.064610958099365,-6.495380878448486,8.898809432983398,lateral,lateral,lateral,lateral,
554.0,,,INAT-99501431-4,bad,3.4629602432250977,-1.455150485038757,-2.054905414581299,bad,bad,bad,bad,
555.0,,,INAT-113278122-1,dorsal,-5.098257541656494,6.683125019073486,-1.827072024345398,dorsal,dorsal,dorsal,dorsal,
556.0,,,INAT-35729441-2,dorsal,-0.838240385055542,3.71332597732544,-3.1252591609954834,dorsal,dorsal,bad,bad,
557.0,,,INAT-93603122-1,bad,1.5656989812850952,0.7737945914268494,-2.552950143814087,bad,bad,bad,bad,
558.0,,,INAT-42079561-1,bad,4.695102214813232,-5.8988142013549805,1.2103184461593628,bad,bad,bad,bad,
559.0,,,INAT-125109009-1,dorsal,-5.991338729858398,6.0000762939453125,-0.326857179403305,dorsal,dorsal,dorsal,bad,
560.0,,,INAT-7413082-2,bad,5.21977424621582,-6.039527416229248,0.5671955943107605,bad,bad,bad,bad,
561.0,,,INAT-134108096-5,lateral,-7.058867931365967,1.4568639993667605,5.720394611358643,lateral,lateral,bad,bad,
562.0,,,INAT-56089629-2,bad,6.286315441131592,-6.217079162597656,-0.3765997588634491,bad,bad,bad,bad,
563.0,,,INAT-126311151-2,dorsal,-6.619080543518066,7.096871852874756,-0.6903790235519409,dorsal,dorsal,dorsal,dorsal,
564.0,,,INAT-35545203-1,lateral,-9.868123054504396,-5.527891635894775,15.550104141235352,lateral,lateral,lateral,lateral,
565.0,,,INAT-8276382-2,bad,2.826432943344116,0.3988642394542694,-3.4983742237091064,bad,bad,bad,bad,
566.0,,,INAT-27611493-1,lateral,0.2823935747146606,-5.090303897857666,4.745632648468018,lateral,lateral,bad,bad,
567.0,,,INAT-66034238-12,bad,3.098043203353882,-0.9450523853302002,-2.174890518188477,bad,bad,bad,bad,
568.0,,,INAT-53304611-1,bad,7.4644598960876465,-6.3857245445251465,-1.5930546522140503,bad,bad,bad,bad,
569.0,,,INAT-13295188-5,dorsal,0.7965859174728394,0.8113099336624146,-1.5867079496383667,bad,bad,bad,bad,
570.0,,,INAT-137577017-2,bad,2.890887498855591,-3.6683449745178223,0.6926202774047852,bad,bad,bad,bad,
571.0,,,INAT-131029783-9,bad,1.7457115650177002,-1.2890452146530151,-0.7040432095527649,bad,bad,bad,bad,
572.0,,,INAT-136680795-1,lateral,-1.8628565073013303,-4.6904730796813965,6.572436332702637,lateral,lateral,lateral,lateral,
573.0,,,INAT-24620290-1,bad,6.822628498077393,-7.440674781799316,0.4168313443660736,bad,bad,bad,bad,
574.0,,,INAT-10683171-1,dorsal,-6.793445587158203,8.33937931060791,-1.531011700630188,dorsal,dorsal,dorsal,dorsal,
575.0,,,INAT-118061763-1,dorsal,-4.622391223907471,5.555702686309815,-1.0572575330734253,dorsal,dorsal,dorsal,bad,
576.0,,,INAT-7955701-1,bad,5.94917631149292,-0.512119710445404,-5.878847122192383,bad,bad,bad,bad,
577.0,,,INAT-7970449-5,lateral,-3.877696990966797,-2.022643804550171,5.882139682769775,lateral,lateral,lateral,lateral,
578.0,,,INAT-8541039-9,lateral,-12.393784523010254,2.2063119411468506,10.55000114440918,lateral,lateral,lateral,lateral,
579.0,,,INAT-33635335-7,lateral,-10.551956176757812,3.2128708362579346,7.671370983123779,lateral,lateral,bad,bad,
580.0,,,INAT-139684550-4,bad,4.2380218505859375,-2.5725972652435303,-1.7348512411117554,bad,bad,bad,bad,
581.0,,,INAT-63456416-4,bad,2.5287840366363525,-1.5344910621643066,-1.1358022689819336,bad,bad,bad,bad,
582.0,,,INAT-5616963-1,bad,5.823399066925049,-7.593543529510498,1.6667362451553345,bad,bad,bad,bad,
583.0,,,INAT-31029802-17,bad,1.8977643251419067,-0.2851723134517669,-1.3639200925827026,bad,bad,bad,bad,
584.0,,,INAT-16994647-1,lateral,-3.16422438621521,-7.913277626037598,11.031213760375977,lateral,lateral,lateral,lateral,
585.0,,,INAT-33466831-2,bad,3.436870574951172,-2.886712551116944,-0.9693774580955504,bad,bad,bad,bad,
586.0,,,INAT-6042507-3,bad,2.636376142501831,1.098858118057251,-3.8971333503723145,bad,bad,bad,bad,
587.0,,,INAT-137738230-3,bad,5.602598190307617,-8.715871810913086,3.160023927688598,bad,bad,bad,bad,
588.0,,,INAT-8291392-12,bad,3.1655948162078857,-0.7965357899665833,-2.5202760696411133,bad,bad,bad,bad,
589.0,,,INAT-58798839-3,bad,8.077547073364258,-15.682210922241213,7.683467388153076,bad,bad,bad,bad,
590.0,,,INAT-56527957-2,bad,3.647691249847412,0.3280013501644134,-4.38396692276001,bad,bad,bad,bad,
591.0,,,INAT-134056732-7,dorsal,-7.006618022918701,4.322468280792236,2.802201747894287,dorsal,bad,bad,bad,
592.0,,,INAT-10630800-1,dorsal,-0.4999769628047943,1.5712676048278809,-1.1813840866088867,dorsal,bad,bad,bad,
593.0,,,INAT-137804342-3,dorsal,-2.2684226036071777,2.989093065261841,-1.0502102375030518,dorsal,dorsal,bad,bad,
594.0,,,INAT-128136657-2,dorsal,0.5737538933753967,0.6651453971862793,-1.5560280084609983,bad,bad,bad,bad,
595.0,,,INAT-30416319-3,lateral,-10.036142349243164,4.559753894805908,5.521895408630371,bad,bad,bad,bad,
596.0,,,INAT-17981029-3,lateral,-0.9174685478210448,-2.1915173530578613,3.341623067855835,lateral,lateral,bad,bad,
597.0,,,INAT-137701594-5,lateral,-10.102313041687012,4.688180923461914,5.559704780578613,bad,bad,bad,bad,
598.0,,,INAT-21116380-1,bad,2.088261842727661,1.6172118186950684,-3.9820716381073,bad,bad,bad,bad,
599.0,,,INAT-125189526-3,bad,0.6603111624717712,-1.1149868965148926,0.1266352385282516,bad,bad,bad,bad,
600.0,,,INAT-137236961-5,bad,3.842216730117798,-4.043571472167969,0.0067327432334423,bad,bad,bad,bad,
601.0,,,INAT-100708747-3,bad,2.2608206272125244,0.3976941108703613,-2.9621472358703613,bad,bad,bad,bad,
602.0,,,INAT-7971416-1,lateral,-8.12784481048584,-7.53695821762085,15.565597534179688,lateral,lateral,lateral,lateral,
603.0,,,INAT-82550156-2,lateral,2.5752594470977783,-7.824666500091553,5.299333572387695,lateral,bad,bad,bad,
604.0,,,INAT-15533050-1,lateral,-2.197810649871826,-6.708182334899902,8.880414009094238,lateral,lateral,lateral,lateral,
605.0,,,INAT-57211601-1,lateral,0.1417883783578872,-8.382009506225586,8.065200805664062,lateral,lateral,lateral,lateral,
606.0,,,INAT-7935953-21,bad,9.937763214111328,-14.705489158630373,4.83803129196167,bad,bad,bad,bad,
607.0,,,INAT-3803883-4,dorsal,-2.154932737350464,2.787895679473877,-0.8222888112068176,dorsal,dorsal,bad,bad,
608.0,,,INAT-28952003-3,lateral,-2.534639358520508,-8.783832550048828,11.326098442077637,lateral,lateral,lateral,lateral,
609.0,,,INAT-94185521-4,bad,8.933464050292969,-11.889793395996094,2.949634313583374,bad,bad,bad,bad,
610.0,,,INAT-30912157-2,lateral,1.6457841396331787,-8.576521873474121,7.391669750213623,lateral,lateral,lateral,bad,
611.0,,,INAT-138567626-1,bad,6.132903575897217,-8.632473945617676,2.5440380573272705,bad,bad,bad,bad,
612.0,,,INAT-62955074-3,dorsal,-6.189478874206543,8.05954647064209,-1.9740065336227417,dorsal,dorsal,dorsal,dorsal,
613.0,,,INAT-81310728-3,dorsal,-1.5950241088867188,1.965787529945373,-0.4944455027580261,dorsal,bad,bad,bad,
614.0,,,INAT-123135682-3,dorsal,-2.4058194160461426,1.8438531160354608,0.4960257112979889,dorsal,bad,bad,bad,
615.0,,,INAT-130323986-1,lateral,-6.200965404510498,-11.175660133361816,17.268808364868164,lateral,lateral,lateral,lateral,
616.0,,,INAT-135199389-2,dorsal,-4.025193214416504,6.971992015838623,-3.1628708839416504,dorsal,dorsal,dorsal,dorsal,
617.0,,,INAT-132981778-1,bad,1.53302001953125,-1.8395261764526367,0.2301360368728637,bad,bad,bad,bad,
618.0,,,INAT-52020623-2,dorsal,-6.712888717651367,6.139641284942627,0.4974518120288849,dorsal,dorsal,dorsal,bad,
619.0,,,INAT-116487154-1,dorsal,-11.913427352905272,9.596894264221191,2.233450412750244,dorsal,dorsal,dorsal,dorsal,
620.0,,,INAT-33969869-4,bad,2.4820635318756104,-0.7682691812515259,-1.976517915725708,bad,bad,bad,bad,
621.0,,,INAT-87171935-2,bad,4.407382488250732,-4.206256866455078,-0.4712952375411987,bad,bad,bad,bad,
622.0,,,INAT-58467393-2,lateral,1.199213981628418,-2.687751531600952,1.460803747177124,bad,bad,bad,bad,
623.0,,,INAT-132219179-1,dorsal,-5.277001857757568,5.321606636047363,0.0083315335214138,dorsal,dorsal,dorsal,bad,
624.0,,,INAT-32886281-1,bad,1.7610819339752195,-0.2041210085153579,-1.8605961799621584,bad,bad,bad,bad,
625.0,,,INAT-16154103-3,lateral,-6.919886589050293,2.914055585861206,4.502795696258545,lateral,bad,bad,bad,
626.0,,,INAT-3760158-1,dorsal,-5.684476375579834,8.357807159423828,-2.800015926361084,dorsal,dorsal,dorsal,dorsal,
627.0,,,INAT-58877988-2,dorsal,0.5523166060447693,3.5110442638397217,-4.536168575286865,dorsal,bad,bad,bad,
628.0,,,INAT-92829368-1,lateral,-0.0563459880650043,-11.598344802856444,12.14264678955078,lateral,lateral,lateral,lateral,
629.0,,,INAT-1941633-1,bad,4.277684688568115,-1.1468738317489624,-3.5424158573150635,bad,bad,bad,bad,
630.0,,,INAT-88746622-3,lateral,2.4673831462860107,-8.973801612854004,6.659407138824463,lateral,lateral,bad,bad,
631.0,,,INAT-129192561-1,lateral,-5.31663703918457,-4.69383430480957,9.882469177246094,lateral,lateral,lateral,lateral,
632.0,,,INAT-98848803-2,dorsal,0.9130985736846924,4.64568567276001,-5.828733444213867,dorsal,dorsal,bad,bad,
633.0,,,INAT-53147674-2,lateral,0.5322452187538147,-5.7292070388793945,5.102902889251709,lateral,lateral,bad,bad,
634.0,,,INAT-50482534-1,bad,4.983343601226807,-6.890949249267578,1.8104554414749143,bad,bad,bad,bad,
635.0,,,INAT-45332568-1,dorsal,-4.613882064819336,7.82765007019043,-3.42742657661438,dorsal,dorsal,dorsal,dorsal,
636.0,,,INAT-26832579-2,dorsal,-7.649461269378662,7.940298557281494,-0.3907792270183563,dorsal,dorsal,dorsal,dorsal,
637.0,,,INAT-134485033-2,dorsal,-1.5026291608810425,1.3148064613342283,0.1850425451993942,dorsal,bad,bad,bad,
